name,country,team_id,roster_status,source_url,source_checked,display_name,official_fantasy_player_id,fifa_player_id,club,club_country,shirt_number,position,official_position,official_fantasy_position,official_price,fantasy_status,date_of_birth,federation_source_url,squad_announcement_date,team_squad_complete,source_notes
Florian Wiegele,Austria,4,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Florian Wiegele,101,,,,,GK,,GK,3.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Carney Chukwuemeka,Austria,4,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Carney Chukwuemeka,102,,,,,MID,,MID,5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Konrad Laimer,Austria,4,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Konrad Laimer,103,,,,,MID,,MID,5.8,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Alessandro Schöpf,Austria,4,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Alessandro Schöpf,104,,,,,MID,,MID,5.3,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Florian Grillitsch,Austria,4,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Florian Grillitsch,105,,,,,MID,,MID,5.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Nicolas Seiwald,Austria,4,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Nicolas Seiwald,106,,,,,MID,,MID,5.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Marcel Sabitzer,Austria,4,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Marcel Sabitzer,107,,,,,MID,,MID,6.8,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Romano Schmid,Austria,4,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Romano Schmid,108,,,,,MID,,MID,6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Patrick Wimmer,Austria,4,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Patrick Wimmer,109,,,,,MID,,MID,6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Paul Wanner,Austria,4,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Paul Wanner,110,,,,,MID,,MID,5.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Xaver Schlager,Austria,4,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Xaver Schlager,111,,,,,MID,,MID,5.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Christoph Baumgartner,Austria,4,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Christoph Baumgartner,112,,,,,MID,,MID,6.7,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Maxim De Cuyper,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Maxim De Cuyper,114,,,,,DEF,,DEF,4.7,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Timothy Castagne,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Timothy Castagne,115,,,,,DEF,,DEF,4.7,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Arthur Theate,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Arthur Theate,116,,,,,DEF,,DEF,4.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Thomas Meunier,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Thomas Meunier,117,,,,,DEF,,DEF,4.8,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Zeno Debast,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Zeno Debast,118,,,,,DEF,,DEF,4.3,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Axel Witsel,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Axel Witsel,119,,,,,MID,,MID,5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Koni De Winter,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Koni De Winter,120,,,,,DEF,,DEF,4.2,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Brandon Mechele,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Brandon Mechele,121,,,,,DEF,,DEF,3.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Joaquin Seys,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Joaquin Seys,122,,,,,DEF,,DEF,3.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Nathan Ngoy,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Nathan Ngoy,123,,,,,DEF,,DEF,3.7,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Romelu Lukaku,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Romelu Lukaku,124,,,,,FWD,,FWD,7.4,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Jérémy Doku,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Jérémy Doku,125,,,,,MID,,MID,7.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Dodi Lukébakio,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Dodi Lukébakio,127,,,,,FWD,,FWD,5.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Alexis Saelemaekers,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Alexis Saelemaekers,128,,,,,MID,,MID,5.7,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Charles De Ketelaere,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Charles De Ketelaere,129,,,,,MID,,MID,5.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Senne Lammens,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Senne Lammens,132,,,,,GK,,GK,4.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Nicolas Raskin,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Nicolas Raskin,135,,,,,MID,,MID,5.3,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Amadou Onana,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Amadou Onana,136,,,,,MID,,MID,5.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Youri Tielemans,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Youri Tielemans,137,,,,,MID,,MID,6.1,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Kevin De Bruyne,Belgium,5,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Kevin De Bruyne,138,,,,,MID,,MID,7.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Sead Kolasinac,Bosnia and Herzegovina,6,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Sead Kolasinac,139,,,,,DEF,,DEF,4.3,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Amar Dedic,Bosnia and Herzegovina,6,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Amar Dedic,140,,,,,DEF,,DEF,4.3,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Tarik Muharemovic,Bosnia and Herzegovina,6,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Tarik Muharemovic,141,,,,,DEF,,DEF,3.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Nikola Katic,Bosnia and Herzegovina,6,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Nikola Katic,142,,,,,DEF,,DEF,3.8,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Stjepan Radeljic,Bosnia and Herzegovina,6,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Stjepan Radeljic,143,,,,,DEF,,DEF,3.7,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
